1.000000000000000000e+00,8.408964152537145020e-01,7.952707287670506275e-01,7.952707287670506275e-01,6.331602189561790217e-01,6.042750794713536155e-01,5.623413251903490728e-01,5.475182535069452738e-01,5.169731539571705836e-01,5.081327481546147329e-01,4.671379777282000934e-01,4.562272070865922569e-01,4.548019047027906936e-01,4.463236137853328622e-01,4.463236137853328622e-01,4.463236137853328622e-01,4.463236137853328067e-01,4.417918226831576978e-01,4.347208719449914271e-01,4.272870063962340703e-01,4.172261448611506163e-01,4.111336169005197494e-01,4.111336169005196939e-01,4.040021382538829808e-01,4.035278637463990403e-01,3.928146509005129849e-01,3.826029416278447504e-01,3.805803001674946118e-01,3.768499164492418729e-01,3.768499164492418729e-01,3.688939732334405308e-01,3.655552228545123072e-01,3.655552228545123072e-01,3.646285861936466866e-01,3.549481056010053148e-01,3.524025452531097113e-01,3.432413993263390140e-01,3.343701524882110587e-01,3.303164318013807055e-01,3.303164318013807055e-01,3.246679154750989338e-01,3.185035529402270305e-01,3.123939936920255289e-01,3.123939936920255289e-01,3.081980909598118767e-01,3.081980909598118767e-01,3.066148710292675439e-01,3.021375397356767523e-01,2.984745896009822763e-01,2.925612730731506073e-01,2.907153684841096153e-01,2.857440429698799855e-01,2.857440429698799855e-01,2.857440429698799855e-01,2.857440429698799855e-01,2.777619034011791221e-01,2.749416203521130031e-01,2.734881335646513478e-01,2.626909894424158121e-01,2.596535889340337855e-01,2.574866101628968118e-01,2.558620078690810873e-01,2.540663740773073664e-01,2.411780398846129769e-01,2.402811414134754242e-01,2.339474354882770668e-01,2.299751911289444339e-01,2.295748846661432863e-01,2.295748846661432863e-01,2.236067977499789916e-01,2.177126202398656230e-01,2.171185208108768472e-01,2.171185208108768472e-01,2.171185208108768472e-01,2.151534452167280231e-01,2.064948988985493006e-01,2.020515504676623497e-01,2.020515504676623497e-01,2.020515504676623497e-01,2.020515504676623497e-01,2.020515504676623497e-01,1.996019880774733135e-01,1.944130841813964117e-01,1.944130841813964117e-01,1.944130841813964117e-01,1.944130841813964117e-01,1.904903319494467839e-01,1.893405895135383821e-01,1.887719053646223499e-01,1.865117667134929547e-01,1.857505799913359845e-01,1.837868600016897003e-01,1.820465119903436346e-01,1.809217608122330456e-01,1.803607563513132117e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.756720523942792156e-01,1.750241388248699181e-01,1.744391898986842881e-01,1.744391898986842881e-01,1.728603923209705573e-01,1.721689611631635475e-01,1.721689611631635475e-01,1.699044244847122409e-01,1.699044244847122409e-01,1.685324060991242046e-01,1.678445962518619605e-01,1.634812655665548731e-01,1.634812655665548731e-01,1.634812655665548731e-01,1.630668610537270857e-01,1.606856837889303335e-01,1.561969968460127922e-01,1.561969968460127922e-01,1.561969968460127922e-01,1.561969968460127922e-01,1.561969968460127922e-01,1.523494474142468857e-01,1.513321863342931561e-01,1.492372948004911659e-01,1.482315639643812244e-01,1.477219991186121129e-01,1.477219991186121129e-01,1.464380316858215347e-01,1.447762622600602400e-01,1.417182961428367916e-01,1.417182961428367916e-01,1.417182961428367916e-01,1.411399193078977654e-01,1.409020089952245092e-01,1.389682768958826475e-01,1.374708101760565293e-01,1.374708101760565016e-01,1.374708101760565016e-01,1.371223389067546539e-01,1.351200154807034592e-01,1.351200154807034592e-01,1.348511185950368452e-01,1.348511185950368452e-01,1.348511185950368452e-01,1.323216988359902646e-01,1.319384917132592761e-01,1.319384917132592761e-01,1.313454947212079338e-01,1.313454947212079338e-01,1.313454947212079338e-01,1.290994448735805766e-01,1.290994448735805766e-01,1.287433050814484337e-01,1.276067148780707372e-01,1.275343138759482686e-01,1.275343138759482686e-01,1.275343138759482686e-01,1.273193376407372457e-01,1.257433429682935366e-01,1.257433429682935366e-01,1.257433429682935366e-01,1.257433429682935366e-01,1.257433429682935366e-01,1.250785971674154839e-01,1.242188995129532986e-01,1.242188995129532986e-01,1.230079048417730414e-01,1.227826014909611518e-01,1.227826014909611518e-01,1.227826014909611518e-01,1.220947167161568758e-01,1.220947167161568758e-01,1.206700828352363086e-01,1.204731312885783945e-01,1.186840521952097494e-01,1.186840521952097494e-01,1.180909468101140197e-01,1.155987114790698045e-01,1.155987114790698045e-01,1.153056832378949320e-01,1.153056832378949320e-01,1.153056832378949320e-01,1.140460537483530129e-01,1.138903416422511194e-01,1.136219366467499520e-01,1.136219366467499520e-01,1.122444464861146046e-01,1.122444464861146046e-01,1.119983488722327697e-01,1.109466047156616314e-01,1.109466047156616314e-01,1.109466047156616314e-01,1.106269120304249204e-01,1.106269120304249204e-01,1.106269120304249204e-01,1.096875897351539397e-01,1.092803207790092185e-01,1.085592604054384375e-01,1.071464221973359721e-01,1.060031337951259228e-01,1.060031337951259228e-01,1.060031337951259228e-01,1.057371263440564091e-01,1.044552273072038157e-01,1.044552273072038157e-01,1.041904464013639342e-01,1.033509464059233635e-01,1.029499418829739332e-01,1.029499418829739332e-01,1.029499418829739332e-01,1.026690096080340869e-01,1.026690096080340869e-01,1.026690096080340869e-01,1.026690096080340869e-01,1.026690096080340869e-01,1.012019324419439481e-01,1.002515743147813360e-01,1.002515743147813360e-01,1.002515743147813360e-01,1.002515743147813360e-01,1.002515743147813360e-01,9.878765474230742638e-02,9.759404324557813259e-02,9.681772177713914018e-02,9.578464408619824511e-02,9.554427922043669252e-02,9.554427922043669252e-02,9.554427922043669252e-02,9.554427922043669252e-02,9.554427922043669252e-02,9.554427922043669252e-02,9.544239437038681828e-02,9.503918163904249983e-02,9.329460218997072396e-02,9.302577375697233808e-02,9.302577375697233808e-02,9.144626892372868798e-02,9.144626892372868798e-02,9.098994592842664375e-02,9.058752341587764101e-02,9.057365499736144687e-02,9.002693391848273774e-02,8.926472275706659465e-02,8.839449202722564347e-02,8.783602619713963555e-02,8.783602619713963555e-02,8.783602619713963555e-02,8.783602619713963555e-02,8.783602619713960780e-02,8.783602619713960780e-02,8.783602619713960780e-02,8.783602619713960780e-02,8.783602619713960780e-02,8.783602619713960780e-02,8.737167851715878231e-02,8.737167851715875455e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.633400213704503501e-02,8.428828344718171384e-02,8.406863224415035696e-02,8.392229812593100802e-02,8.359764098433711266e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.307018474412793119e-02,8.263103182212594433e-02,8.234815679647120024e-02,8.087648627794570555e-02,8.087648627794570555e-02,8.087648627794570555e-02,8.034284189446518065e-02,8.034284189446518065e-02,8.032276872815308222e-02,7.730551756939457730e-02,7.730551756939457730e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.730551756939453567e-02,7.710955777402458966e-02,7.689683972629060560e-02,7.614310991217831948e-02,7.614310991217831948e-02,7.583235673413396549e-02,7.583235673413396549e-02,7.583235673413396549e-02,7.583235673413396549e-02,7.583235673413396549e-02,7.583235673413396549e-02,7.524217680744610393e-02,7.415543676501504256e-02,7.415543676501504256e-02,7.386099955930608418e-02,7.386099955930605643e-02,7.386099955930605643e-02,7.386099955930605643e-02,7.386099955930605643e-02,7.381278975119651142e-02,7.356556000975762732e-02,7.308015504567583198e-02,7.274999134192136618e-02,7.201170728284921052e-02,7.201170728284921052e-02,7.171781507224268826e-02,7.171781507224268826e-02,7.171781507224268826e-02,7.102233105535993296e-02,7.071067811865476560e-02,7.071067811865476560e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.985342056580097492e-02,6.937292907174200107e-02,6.908501454998436375e-02,6.900940978236146106e-02,6.900940978236146106e-02,6.804621483119703551e-02,6.722636787666481928e-02,6.701444470965750577e-02,6.701444470965750577e-02,6.701444470965750577e-02,6.701444470965750577e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.674094719041481771e-02,6.568934426718102404e-02,6.518210333288976255e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.500593260343691393e-02,6.484115071397647534e-02,6.484115071397647534e-02,6.484115071397647534e-02,6.484115071397647534e-02,6.484115071397647534e-02,6.484115071397647534e-02,6.405505209826226065e-02,6.389431042462724586e-02,6.389431042462724586e-02,6.389431042462724586e-02,6.389431042462724586e-02,6.389431042462724586e-02,6.376715693797414819e-02,6.311969078225891649e-02,6.311969078225891649e-02,6.238986072117500697e-02,6.238986072117500697e-02,6.238986072117500697e-02,6.235704094727465702e-02,6.235704094727465702e-02,6.164542728425843887e-02,6.164542728425843887e-02,6.104735835807845873e-02,6.038970633304927005e-02,6.038970633304927005e-02,6.030725360407768881e-02,6.030725360407768881e-02,6.030725360407768881e-02,6.030725360407768881e-02,6.030725360407768881e-02,6.030725360407768881e-02,6.030725360407768881e-02,5.873949094699214279e-02,5.873949094699214279e-02,5.873949094699214279e-02,5.859059370151704221e-02,5.795053470733951828e-02,5.795053470733951828e-02,5.789300674674099229e-02,5.752300429522425040e-02,5.736753417215604417e-02,5.736753417215604417e-02,5.736753417215604417e-02,5.725998731533775421e-02,5.706135914957147920e-02,5.650012604057984972e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.637560315259290689e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.612222324305729537e-02,5.589668689756618208e-02,5.464286595434614952e-02,5.442988140675566328e-02,5.442988140675566328e-02,5.442988140675566328e-02,5.411516285864537146e-02,5.411516285864537146e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.372849659117708704e-02,5.344445934790546110e-02,5.344445934790546110e-02,5.344445934790546110e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.307712171072444945e-02,5.246341022861459452e-02,5.246341022861459452e-02,5.246341022861459452e-02,5.231223689135341970e-02,5.231223689135341970e-02,5.231223689135341970e-02,5.186805880190237250e-02,5.183741882011645014e-02,5.183741882011645014e-02,5.142401605028263517e-02,5.094110796339641756e-02,5.076387311789577750e-02,5.071215336946558599e-02,5.071215336946558599e-02,5.071215336946558599e-02,5.071215336946558599e-02,5.035983350735683678e-02,5.022037190492092962e-02,5.012578715739066104e-02,5.012578715739066104e-02,5.012578715739066104e-02,5.012578715739066104e-02,5.012578715739066104e-02,5.012578715739066104e-02,4.986206765161504267e-02,4.939382737115371319e-02,4.939382737115371319e-02,4.939382737115371319e-02,4.913270548144421657e-02,4.913270548144421657e-02,4.887164517296947730e-02,4.873039689743777214e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.854917717073234384e-02,4.829027362797447265e-02,4.802616576551228117e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.740604259878138105e-02,4.727526606311563406e-02,4.691123872354154012e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.671379777282000378e-02,4.576989215762564123e-02,4.537922867531812149e-02,4.532931884180108756e-02,4.529376170793883438e-02,4.529376170793883438e-02,4.529376170793883438e-02,4.529376170793883438e-02,4.529280187247068656e-02,4.469338322542863035e-02,4.467788053615070337e-02,4.463236137853329732e-02,4.463236137853329732e-02,4.463236137853329732e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.411629359322707250e-02,4.398917247584219897e-02,4.398917247584219897e-02,4.398917247584219897e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.347208719449914549e-02,4.324227075463214776e-02,4.324227075463214776e-02,4.324227075463214776e-02,4.282963710525156814e-02,4.282963710525156814e-02,4.271802513581977184e-02,4.253467024029704280e-02,4.179917455842339924e-02,4.179882049216857021e-02,4.179882049216857021e-02,4.179882049216857021e-02,4.167227247694064302e-02,4.153509237206395865e-02,4.153509237206395865e-02,4.153509237206395865e-02,4.131551591106297217e-02,4.131551591106297217e-02,4.131551591106297217e-02,4.131551591106297217e-02,4.109599123350153593e-02,4.109599123350153593e-02,4.109599123350153593e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.082482904638630450e-02,4.071220775553065219e-02,4.049515890265691781e-02,4.049515890265691781e-02,4.049515890265691781e-02,4.028261927969422479e-02,4.004065967090226358e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.986357128268015054e-02,3.975360176263952050e-02,3.975360176263952050e-02,3.975360176263952050e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.928146509005131515e-02,3.889851495052566721e-02,3.889818545474847677e-02,3.880684294761699293e-02,3.849815007763549013e-02,3.795127126310489374e-02,3.788697836207101377e-02,3.753119268751698573e-02,3.667625610580776269e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.655552228545123905e-02,3.618082030448720177e-02,3.601528830842351536e-02,3.601528830842351536e-02,3.601528830842351536e-02,3.598765407745826289e-02,3.592143420342892163e-02,3.514847831369805747e-02,3.506594104123928607e-02,3.478700554542393797e-02,3.466577127095520072e-02,3.446151880350206698e-02,3.440134693333791321e-02,3.405223395637376610e-02,3.405223395637376610e-02,3.405223395637376610e-02,3.405223395637376610e-02,3.405223395637376610e-02,3.405223395637376610e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.391326091030751055e-02,3.370129264673146080e-02,3.367004718165569205e-02,3.342866121562731996e-02,3.342866121562731996e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013807749e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.303164318013806361e-02,3.230645681297444199e-02,3.230645681297444199e-02,3.226013518927287049e-02,3.217706835051602904e-02,3.201406061582137003e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.155984539112945825e-02,3.124577801157052068e-02,3.117715320626357478e-02,3.093458829431371820e-02,3.066148710292675508e-02,3.034691922392704008e-02,3.005262976097264338e-02,2.984745896009824082e-02,2.984745896009824082e-02,2.984745896009824082e-02,2.984745896009824082e-02,2.984745896009824082e-02,2.955647977826139639e-02,2.951912905390310232e-02,2.950234363196405085e-02,2.948682411907621592e-02,2.948682411907621592e-02,2.925226826055807999e-02,2.915032279375142851e-02,2.892796931614321707e-02,2.870956431608195220e-02,2.870956431608195220e-02,2.870956431608195220e-02,2.863440146529549687e-02,2.863440146529549687e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.851753952904150652e-02,2.824099048856541783e-02,2.818780157629644997e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.777619034011791915e-02,2.770578117986203723e-02,2.711699920017214202e-02,2.704402209627763259e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.665837681702885528e-02,2.572506957482676576e-02,2.572506957482676576e-02,2.572506957482676576e-02,2.551861558939428481e-02,2.551861558939428481e-02,2.551861558939428481e-02,2.551861558939428481e-02,2.547055398169821919e-02,2.547055398169821919e-02,2.547055398169821919e-02,2.547055398169821919e-02,2.547055398169821919e-02,2.547055398169821919e-02,2.527232448799646841e-02,2.527232448799646841e-02,2.513293635022765746e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.509862124397897395e-02,2.492597867440028703e-02,2.480841500170182304e-02,2.480841500170182304e-02,2.480841500170182304e-02,2.480841500170182304e-02,2.480841500170182304e-02,2.480841500170182304e-02,2.476151049416016464e-02,2.476151049416016464e-02,2.452689069359124605e-02,2.414176971688927059e-02,2.408856270485351322e-02,2.408856270485351322e-02,2.408856270485351322e-02,2.408856270485351322e-02,2.408856270485351322e-02,2.408856270485351322e-02,2.406639476314541629e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.398029676182710651e-02,2.343404092837611877e-02,2.323342196835010559e-02,2.323342196835010559e-02,2.283506054006210692e-02,2.270229421855783636e-02,2.265258150788155775e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.241693350192230233e-02,2.197281387499716576e-02,2.163211878762422852e-02,2.163211878762422852e-02,2.156035846834740421e-02,2.150000380281418336e-02,2.145851237135920977e-02,2.145851237135920977e-02,2.145851237135920977e-02,2.135901256790989633e-02,2.135901256790989633e-02,2.110534063187264470e-02,2.110534063187264470e-02,2.110534063187264470e-02,2.110534063187264470e-02,2.110534063187264470e-02,2.110534063187264470e-02,2.081399511877593186e-02,2.068408840048897857e-02,2.062457446156057070e-02,2.044800736021839399e-02,2.044800736021839399e-02,2.044800736021839399e-02,2.044800736021839399e-02,2.044800736021839399e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.025598602712564214e-02,2.020010691269415529e-02,1.976544187334921404e-02,1.976544187334921404e-02,1.909690192411307025e-02,1.893405895135383959e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.885031902274735341e-02,1.879831764733508673e-02,1.879831764733508673e-02,1.879831764733508673e-02,1.879831764733508673e-02,1.879831764733508673e-02,1.869300079996002659e-02,1.869300079996002659e-02,1.849070893475461552e-02,1.847686042052219813e-02,1.847686042052219813e-02,1.847686042052219813e-02,1.839381624963887935e-02,1.839381624963887935e-02,1.768056451493027134e-02,1.721223980181976407e-02,1.720067346666896355e-02,1.712473044894657209e-02,1.703318603763928282e-02,1.703318603763928282e-02,1.703318603763928282e-02,1.698619749062630149e-02,1.618861356572821875e-02,1.618271218800701461e-02,1.584213253833617260e-02,1.571887736302120600e-02,1.553712569276034967e-02,1.553712569276034967e-02,1.553712569276034967e-02,1.459700629259525623e-02,1.438677366546961545e-02,1.324928413653122389e-02,1.321794762637729798e-02,1.230068628846376841e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
